architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexicity_density,unique_ngram_count
x86,ECC,clang,O2,ecc_x86_clang_O2.elf,__umodti3,00101d20,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,clang,O2,ecc_x86_clang_O2.elf,_fini,1.01E+66,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.584962501,1.5,1,1
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.734512382,1.816902513,0.153846154,12
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,3.973512754,1.839622466,0.333333333,8
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.520875225,2.119924827,0.214285714,13
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.514263086,2.556009344,0.285714286,13
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,init_demo_curve,101180,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.332512766,0,12,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,5,0.214285714,3.728186119,1.692380602,0.111111111,6
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_double,001011b0,ECC,8,24,18,3,3,0.125,12,1,13,4,20,3,0,96,0.986283097,0.172451878,148,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,44,6,40,0.129370629,4.989303329,2.663614715,0.1875,25
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_infinity,001012f0,ECC,1,0,1,0,0,0,5,1,1,0,0,0,0,5,1.329555219,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,2,0.214285714,3.6412498,1.807354922,0.2,4
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_add,101310,ECC,3,2,1,0,0,0,6.333333333,2,3,1,1,0,0,19,0.772887776,0.285743398,124,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,43,7,10,0.014084507,4.105974114,2.217363665,0.052631579,15
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_mul,101350,ECC,1,1,2,0,0,0,11,0,2,0,1,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,3,1,5,0.114285714,3.767375798,2.208178278,0.181818182,8
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_inv,101370,ECC,6,7,3,0,0,0,4.833333333,2,7,2,5,0,0,29,0.74223553,0.278165673,188,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,32,66,6,16,0.033492823,4.870755641,2.438170421,0.103448276,25
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,mod_sub,001013d0,ECC,8,9,3,0,0,0,3.75,2,8,3,6,0,0,30,0.645044715,0.293526144,190,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,74,12,15,0.009049774,4.18484873,2.164514684,0.1,17
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_add,101420,ECC,15,34,21,16,16,0.470588235,7.466666667,1,21,7,27,16,0,112,1.058815422,0.098197114,192,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,64,51,6,49,0.142458101,5.380634291,2.655831229,0.1875,33
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,scalar_mul,001015a0,ECC,6,11,7,5,5,0.454545455,9.166666667,1,7,3,8,5,0,55,1.172069606,0.086096266,88,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,14,2,31,0.159090909,5.436723379,2.495337154,0.127272727,29
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,gen_keypair,101660,ECC,4,6,4,2,2,0.333333333,8.25,0,6,1,5,2,0,33,0.866695098,0.25952381,144,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,42,6,19,0.05988024,5.037394462,2.693386414,0.121212121,23
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,compute_shared,001016c0,ECC,1,1,2,1,1,1,6,0,2,0,1,1,0,6,1.128754247,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,4,0.266666667,3.378783493,2.599581231,0.333333333,5
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,ecdsa_sign_toy,001016d0,ECC,24,42,20,14,14,0.333333333,5.5,1,7,13,29,14,0,132,0.695722049,0.260036201,684,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,253,38,69,0.034355828,5.527338821,2.430953095,0.151515152,43
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,ecdsa_verify_toy,101880,ECC,23,41,20,7,7,0.170731707,5.652173913,1,27,12,29,7,0,130,0.716576997,0.267485045,578,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,136,203,33,61,0.040502793,5.656276715,2.375882008,0.153846154,45
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,print_point,00101a10,Non-Crypto,3,4,3,2,2,0.5,4.333333333,0,4,1,3,2,0,13,1.169848577,0.224257224,44,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,8,2,3,0.066666667,4.363535941,1.916950867,0.230769231,9
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,main,00101a50,Non-Crypto,1,29,30,28,28,0.965517241,144,0,13,0,29,28,0,144,1.691369211,0.130750605,220,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,288,43,11,69,0.13559322,5.392929312,2.40396933,0.208333333,25
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,point_is_equal,00101cc0,ECC,3,2,1,0,0,0,5.333333333,2,3,1,1,0,0,16,0.790981207,0.241287879,90,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,19,0,4,0.024691358,4.056198333,1.49675856,0.0625,12
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,egcd,00101cf0,ECC,7,9,4,1,1,0.111111111,5.714285714,1,3,2,7,1,0,40,0.826040214,0.168539531,122,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,48,40,5,18,0.077777778,5.177689579,2.460851288,0.1,28
x86,ECC,clang,O3,ecc_x86_clang_O3.elf,__umodti3,00101d70,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,clang,O3,ecc_x86_clang_O3.elf,_fini,00101eb4,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.584962501,1.5,1,1
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,_start,101090,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.241468183,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.681880803,1.816902513,0.153846154,12
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,deregister_tm_clones,001010c0,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.641772902,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,3.973512754,1.839622466,0.333333333,8
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,register_tm_clones,001010f0,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.546722598,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.520875225,2.119924827,0.214285714,13
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,__do_global_dtors_aux,101130,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.514263086,2.556009344,0.285714286,13
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,init_demo_curve,0010117c,ECC,1,0,1,0,0,0,9,1,1,0,0,0,0,9,1.332512766,0,12,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,5,0.214285714,3.728186119,1.692380602,0.111111111,6
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_double,001011ac,ECC,5,20,17,0,0,0,17.4,1,10,3,17,0,0,87,1.091612647,0.101442977,86,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,15,2,37,0.172897196,4.70951094,2.545549927,0.195402299,19
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_infinity,001012d1,ECC,1,0,1,0,0,0,6,1,1,0,0,0,0,6,1.329555219,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,2,0.2,3.81366069,1.738268928,0.166666667,4
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_add,001012ea,ECC,1,0,1,0,0,0,11,1,1,0,0,0,0,11,0.699834408,0.229508197,56,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,12,3,7,0.016393443,3.897587036,2.059742476,0.090909091,10
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_mul,101309,ECC,1,1,2,0,0,0,11,0,2,0,1,0,0,11,1.027438556,0.114285714,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,3,1,5,0.114285714,3.767375798,2.208178278,0.181818182,8
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_inv,101325,ECC,4,5,3,0,0,0,5,1,5,1,4,0,0,20,0.776904101,0.26052299,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,32,35,2,10,0.040322581,4.702719467,2.367702331,0.15,19
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,mod_sub,101360,ECC,3,3,2,0,0,0,4.666666667,1,3,1,2,0,0,14,0.634894559,0.223708658,66,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,16,4,8,0.013333333,3.545026097,2.014787111,0.142857143,10
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_add,101385,ECC,12,29,19,16,16,0.551724138,8.583333333,1,18,5,24,16,0,103,1.229894067,0.058300854,116,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,64,19,2,46,0.184115523,5.279340153,2.589150265,0.184466019,27
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,scalar_mul,1.01E+03,ECC,6,11,7,4,3,0.363636364,8.833333333,1,7,3,8,4,0,53,1.170261937,0.084806583,88,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,14,2,31,0.16,5.403854598,2.440626874,0.132075472,27
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,gen_keypair,0010158b,ECC,1,2,3,2,2,1,23,0,3,0,2,2,0,23,1.002112813,0.139534884,66,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,11,2,16,0.11627907,4.798351226,2.711184734,0.130434783,17
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,compute_shared,001015cd,ECC,1,1,2,1,1,1,6,0,2,0,1,1,0,6,1.128754247,0,2,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,0,0,4,0.266666667,3.182005815,2.599581231,0.333333333,5
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,ecdsa_sign_toy,001015db,ECC,6,14,10,8,8,0.571428571,12,1,7,4,10,8,0,72,0.997229215,0.174581814,232,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,49,12,47,0.089403974,5.228864669,2.57034542,0.138888889,28
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,ecdsa_verify_toy,001016bb,ECC,8,19,13,6,6,0.315789474,10.875,1,12,6,13,6,0,87,0.907009744,0.179431293,268,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,144,58,14,46,0.084745763,5.467117751,2.383108364,0.149425287,34
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,print_point,001017db,Non-Crypto,3,4,3,2,2,0.5,4.333333333,0,4,1,3,2,0,13,1.169848577,0.224257224,44,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,8,2,3,0.066666667,4.293340441,1.916950867,0.230769231,9
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,main,0010180d,Non-Crypto,1,29,30,28,28,0.965517241,144,0,13,0,29,28,0,144,1.671369088,0.136363636,220,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,23,0,288,43,11,60,0.126262626,5.312281363,2.344545645,0.208333333,25
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,point_is_equal,00101a62,ECC,7,9,4,0,0,0,2.571428571,1,7,3,6,0,0,18,0.829614454,0.184479246,78,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,15,1,8,0.08045977,4.511619703,2.013431297,0.222222222,15
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,egcd,00101a91,ECC,4,5,3,1,1,0.2,9.25,1,3,1,4,1,0,37,0.980875037,0.070242117,64,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,64,11,1,18,0.148760331,5.109719032,2.375920434,0.081081081,22
x86,ECC,clang,Os,ecc_x86_clang_Os.elf,__umodti3,00101b00,ECC,19,25,8,2,2,0.08,5.368421053,4,19,10,15,2,0,102,0.599304038,0.192026133,606,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,280,36,44,0.007822686,5.156009521,2.08840496,0.078431373,50
x86,Non-Crypto,clang,Os,ecc_x86_clang_Os.elf,_fini,00101c44,Non-Crypto,1,0,1,0,0,0,4,2,1,0,0,0,0,4,0.693188527,0.19047619,20,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,8,4,0,3,0.047619048,3.238901257,2.334256425,0.25,3
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,_init,101000,Non-Crypto,3,4,3,0,0,0,2.666666667,2,4,1,3,0,0,8,0.898151675,0.138888889,34,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,7,0,4,0.055555556,4.236368984,2.270977579,0.375,7
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,FUN_00101020,101020,Non-Crypto,1,1,2,0,0,0,2,0,2,0,1,0,0,2,0.993392729,0,0,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,2,0,8,0,0,1,0.25,2.777362795,1.5,1,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,FUN_00101090,101090,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,puts,001010a0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,__stack_chk_fail,001010b0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,printf,001010c0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,srand,001010d0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,time,1.01E+03,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,rand,001010f0,Non-Crypto,1,2,3,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,1,0,8,0,0,0,0,3.277613437,0,1.5,1
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,_start,101100,Non-Crypto,1,1,2,0,0,0,13,0,2,0,1,0,0,13,1.257484971,0.263157895,58,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,16,12,3,4,0.070175439,4.734512382,1.816902513,0.153846154,12
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,deregister_tm_clones,101130,Non-Crypto,4,5,3,0,0,0,2.25,1,5,2,3,0,0,9,0.617963378,0.106643357,24,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,5,0,2,0.035714286,3.973512754,1.839622466,0.333333333,8
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,register_tm_clones,101160,Non-Crypto,4,5,3,0,0,0,3.5,1,5,2,3,0,0,14,0.54280103,0.184686673,114,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,51,2,5,0.008474576,4.466857823,2.119924827,0.214285714,13
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,__do_global_dtors_aux,001011a0,Non-Crypto,5,7,4,2,2,0.285714286,2.8,2,7,2,5,2,0,14,1.047495304,0.06,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,1,0,8,4,0,8,0.133333333,4.466298448,2.556009344,0.285714286,13
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,modnorm,1.01E+12,ECC,3,3,2,0,0,0,6.333333333,1,3,1,2,0,0,19,1.685985329,0.067340067,32,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,48,6,1,15,0.180555556,4.100546103,2.465909815,0.105263158,13
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_add,101226,ECC,3,3,2,0,0,0,7,1,3,1,2,0,0,21,1.768367325,0.090687635,38,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,8,1,20,0.233333333,4.147928157,2.65039832,0.095238095,14
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_sub,0010126d,ECC,4,4,2,0,0,0,6.5,1,4,1,3,0,0,26,1.52518683,0.088310562,60,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,40,14,3,26,0.168067227,4.163608866,2.605368813,0.076923077,14
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_mul,001012c7,ECC,1,1,2,0,0,0,38,0,2,0,1,0,0,38,1.730384239,0.021505376,28,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,2,0,22,0.129032258,4.727115532,2.058518311,0.052631579,16
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,egcd,101348,ECC,6,8,4,2,2,0.25,8.333333333,1,6,2,6,2,0,50,1.631908148,0.055213904,74,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,80,15,3,37,0.191256831,4.778282224,2.444898233,0.08,25
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_inv,101406,ECC,8,11,5,2,2,0.181818182,4.75,1,10,3,8,2,0,38,1.381049717,0.058685269,88,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,80,15,2,30,0.168918919,4.836816339,2.564282018,0.131578947,28
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,mod_pow,101494,ECC,6,9,5,1,1,0.111111111,14.16666667,1,4,2,7,1,0,85,1.493830485,0.101074456,156,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,120,22,2,67,0.176848875,4.940105133,2.500862849,0.058823529,32
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,init_demo_curve,001015c6,ECC,1,0,1,0,0,0,31,1,1,0,0,0,0,31,2.188063362,0,8,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,104,0,0,28,0.333333333,4.334351478,2.102721659,0.032258065,6
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_infinity,0010164f,ECC,1,0,1,0,0,0,17,1,1,0,0,0,0,17,1.997860963,0,10,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,56,0,0,14,0.326086957,4.038755065,2.137535852,0.058823529,5
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_is_equal,101693,ECC,11,16,7,0,0,0,3.818181818,1,11,6,10,0,0,42,1.111824062,0.073178307,90,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,32,16,0,21,0.151079137,4.4879036,2.223086518,0.166666667,14
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_double,101713,ECC,10,26,18,14,14,0.538461538,15.9,1,16,4,22,14,0,159,1.925075446,0.047014088,86,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,152,17,2,105,0.256410256,4.759350831,2.494454208,0.113207547,27
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,point_add,101979,ECC,14,33,21,15,15,0.454545455,12.57142857,1,21,6,27,15,0,176,1.91621824,0.051206966,126,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,160,24,2,115,0.247484909,4.872238728,2.535165344,0.119318182,29
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,scalar_mul,00101c24,ECC,11,17,8,5,5,0.294117647,8.090909091,1,12,4,13,5,0,89,1.813891022,0.082494647,186,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,160,46,5,71,0.193820225,4.986338778,2.544824946,0.08988764,33
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,gen_keypair,00101d8b,ECC,5,8,5,3,3,0.375,10.6,1,8,2,6,3,0,53,1.710531596,0.068452381,80,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,112,14,2,42,0.211428571,4.816586049,2.596910823,0.094339623,24
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,compute_shared,1.01E+56,ECC,3,4,3,2,2,0.5,8,1,5,1,3,2,0,24,1.710263765,0.036036036,40,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,64,7,1,20,0.23255814,4.677037608,2.539436499,0.125,13
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,ecdsa_sign_toy,00101eb1,ECC,13,22,11,10,10,0.454545455,7.692307692,1,11,5,17,10,0,100,1.09954412,0.051721242,168,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,136,34,7,73,0.166666667,4.975123421,2.785811059,0.11,35
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,ecdsa_verify_toy,102033,ECC,13,25,14,7,7,0.28,8.461538462,1,18,7,18,7,0,110,1.260024038,0.07090025,160,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,0,0,176,34,6,79,0.172131148,4.822759774,2.595742591,0.127272727,34
x86,ECC,gcc,O0,ecc_x86_gcc_O0.elf,print_point,102209,Non-Crypto,4,6,4,2,2,0.333333333,7.5,1,5,1,5,2,0,30,1.689586725,0.034722222,28,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,4,0,32,5,0,15,0.202702703,4.649015994,2.459912199,0.133333333,16
x86,Non-Crypto,gcc,O0,ecc_x86_gcc_O0.elf,main,102272,Non-Crypto,9,40,33,30,30,0.75,21.66666667,1,22,3,37,30,0,195,1.704765786,0.012724969,120,0,0,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,42,0,300,18,1,97,0.141463415,4.883126279,2.459590277,0.169230769,26
