architecture,algorithm,compiler,optimization,filename,function_name,function_address,label,num_basic_blocks,num_edges,cyclomatic_complexity,loop_count,loop_depth,branch_density,average_block_size,num_entry_exit_paths,strongly_connected_components,num_conditional_edges,num_unconditional_edges,num_loop_edges,avg_edge_branch_condition_complexplexity,instruction_count,immediate_entropy,bitwise_op_density,table_lookup_presence,crypto_constant_hits,branch_condition_complexity,add_ratio,logical_ratio,load_store_ratio,xor_ratio,multiply_ratio,rotate_ratio,has_aes_sbox,rsa_bigint_detected,has_aes_rcon,has_sha_constants,rodata_refs_count,string_refs_count,stack_frame_size,bitwise_ops,crypto_like_ops,arithmetic_ops,mem_ops_ratio,function_byte_entropy,opcode_entropy,cyclomatic_complexity_density,unique_ngram_count
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,__libc_start_main,00010470,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,__cxa_finalize,0001047c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.2516291673878226,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,printf,00010488,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,free,00010494,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,memcpy,000104a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,puts,000104ac,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,malloc,000104b8,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,putchar,000104d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,abort,000104dc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.048913382770813,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,_start,000104e8,Non-Crypto,1,2,3,2,2,1.0,15.0,1,3,0,2,2,0,15,1.310080848079985,0.041666666666666664,True,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,0,6,0.10416666666666667,4.644106550888952,1.694761074777003,0.2,14
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,call_weak_fn,0001051c,Non-Crypto,3,3,2,1,1,0.3333333333333333,3.3333333333333335,0,4,0,3,1,0,10,1.1760608222005091,0.07619047619047618,True,48,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,0,6,2,6,0.07017543859649122,4.5964393446710154,2.2086202408849465,0.2,7
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,deregister_tm_clones,00010540,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,2,3,0,0,13,1.4717346409685779,0.16666666666666666,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,8,0.02702702702702703,4.209867121904035,1.9151249782571338,0.23076923076923078,9
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,register_tm_clones,0001056c,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,2,3,0,0,16,1.2973197446672957,0.20295698924731181,True,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,13,3,12,0.012658227848101266,4.6534955617749425,2.1108761976284236,0.1875,13
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,__do_global_dtors_aux,000105a0,Non-Crypto,5,8,5,2,2,0.25,4.0,2,7,2,6,2,0,20,1.439674317334433,0.06583333333333333,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,16,0.13333333333333333,4.680689288944334,2.439399604878179,0.25,17
arm,XOR-CIPHER,clang,O3,xor_arm_clang_O3.elf,xor_init,000105e4,XOR-CIPHER,13,25,14,1,1,0.04,8.307692307692308,1,15,6,19,1,0,108,0.9440773635493798,0.09712001213100509,True,856,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,12,0,0,75,59,68,0.04600484261501211,5.365309339951082,1.7547805173877684,0.12962962962962962,38
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,rol,0001079c,Non-Crypto,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,0.7958667967679725,0.2236842105263158,False,88,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,17,7,3,0.0,3.9852281360342507,1.4220226218208554,0.14285714285714285,6
arm,XOR-CIPHER,clang,O3,xor_arm_clang_O3.elf,xor_encrypt_block,000107b8,XOR-CIPHER,3,6,5,0,0,0.0,31.333333333333332,1,6,2,4,0,0,94,1.3037214487749809,0.0703494444259612,True,234,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,48,27,24,89,0.18779342723004694,5.022355163111355,2.2964257075548646,0.05319148936170213,34
arm,XOR-CIPHER,clang,O3,xor_arm_clang_O3.elf,sub,00010930,XOR-CIPHER,1,0,1,0,0,0.0,52.0,1,1,0,0,0,0,52,1.3852965858824164,0.011235955056179775,True,54,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,16,0,0,2,0,60,0.3202247191011236,4.324056933239597,2.2173927749015814,0.019230769230769232,9
arm,XOR-CIPHER,clang,O3,xor_arm_clang_O3.elf,perm,00010a04,XOR-CIPHER,1,0,1,0,0,0.0,34.0,1,1,0,0,0,0,34,1.395814237445676,0.01639344262295082,True,50,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,0,42,0.32786885245901637,4.098179065652356,2.242324933247529,0.029411764705882353,6
arm,XOR-CIPHER,clang,O3,xor_arm_clang_O3.elf,diff,00010a8c,XOR-CIPHER,1,16,17,16,16,1.0,102.0,0,2,0,16,16,0,102,1.2728674203469903,0.21231766612641814,True,562,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,99,80,63,0.07293354943273905,4.816822248684254,2.009997352469007,0.16666666666666666,17
arm,XOR-CIPHER,clang,O3,xor_arm_clang_O3.elf,xor_decrypt_block,00010c24,XOR-CIPHER,83,117,36,20,5,0.17094017094017094,3.7710843373493974,1,4,33,84,20,0,313,0.6818292021694454,0.0775445488874675,True,1308,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,32,0,116,93,74,234,0.11047254150702426,5.525263171347495,2.1122837326131085,0.11501597444089456,71
arm,XOR-CIPHER,clang,O3,xor_arm_clang_O3.elf,xor_stream,0001110c,XOR-CIPHER,8,12,6,3,3,0.25,5.75,1,5,4,8,3,0,46,0.711513636153415,0.059652373094986985,True,286,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,72,20,17,44,0.08490566037735849,5.170671162114303,2.0691061169514544,0.13043478260869565,37
arm,Non-Crypto,clang,O3,xor_arm_clang_O3.elf,main,000111c4,Non-Crypto,1,104,105,104,104,1.0,368.0,1,10,0,104,104,0,368,2.362265627630174,0.06799637352674524,True,492,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,93,0,344,75,45,131,0.10063463281958296,5.306477868054806,2.181175572297466,0.28532608695652173,43
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,_init,00010450,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,1,0,0,3,1.6229810522232802,0.1,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,0,6,0.2,3.2516291673878226,2.770950594454668,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,__libc_start_main,00010470,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.756807370791777,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,__cxa_finalize,0001047c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.7568073707917775,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.2516291673878226,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,printf,00010488,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.7568073707917775,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,free,00010494,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.756807370791777,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,memcpy,000104a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.7568073707917775,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,puts,000104ac,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.756807370791777,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,malloc,000104b8,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.756807370791777,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,putchar,000104d0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.756807370791777,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,abort,000104dc,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,1.7568073707917775,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,_start,000104e8,Non-Crypto,1,2,3,2,2,1.0,15.0,1,3,0,2,2,0,15,1.310080848079985,0.041666666666666664,True,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,0,6,0.10416666666666667,4.644106550888952,1.694761074777003,0.2,14
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,call_weak_fn,0001051c,Non-Crypto,3,3,2,1,1,0.3333333333333333,3.3333333333333335,0,4,0,3,1,0,10,1.0786921515408305,0.07619047619047618,True,48,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,0,6,2,6,0.07017543859649122,4.5964393446710154,2.2086202408849465,0.2,7
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,deregister_tm_clones,00010540,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,2,3,0,0,13,1.4717346409685779,0.16666666666666666,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,8,0.02702702702702703,4.209867121904035,1.9151249782571338,0.23076923076923078,9
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,register_tm_clones,0001056c,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,2,3,0,0,16,1.2973197446672957,0.20295698924731181,True,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,13,3,12,0.012658227848101266,4.6534955617749425,2.1108761976284236,0.1875,13
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,__do_global_dtors_aux,000105a0,Non-Crypto,5,8,5,2,2,0.25,4.0,2,7,2,6,2,0,20,1.439674317334433,0.06583333333333333,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,16,0.13333333333333333,4.680689288944334,2.439399604878179,0.25,17
arm,XOR-CIPHER,clang,Os,xor_arm_clang_Os.elf,xor_init,000105e4,XOR-CIPHER,5,8,5,2,1,0.25,8.4,1,5,2,6,2,0,42,1.0831165994148542,0.10516043946182592,True,316,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,40,31,22,43,0.07384615384615385,5.448821791765113,2.212521051755558,0.11904761904761904,36
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,rol,00010690,Non-Crypto,1,0,1,0,0,0.0,7.0,1,1,0,0,0,0,7,0.7958667967679725,0.2236842105263158,False,88,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,17,7,3,0.0,3.9852281360342507,1.4220226218208554,0.14285714285714285,6
arm,XOR-CIPHER,clang,Os,xor_arm_clang_Os.elf,xor_encrypt_block,000106ac,XOR-CIPHER,5,11,8,3,2,0.2727272727272727,7.2,0,7,3,8,3,0,36,0.9709238156981381,0.07366421811925088,True,234,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,40,16,14,26,0.06072874493927125,4.829304266076951,1.9044818546774092,0.2222222222222222,24
arm,XOR-CIPHER,clang,Os,xor_arm_clang_Os.elf,sub,0001073c,XOR-CIPHER,3,3,2,0,0,0.0,3.3333333333333335,1,3,1,2,0,0,10,1.2354602103571686,0.14487179487179488,True,74,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,5,3,7,0.06153846153846154,4.508694969562842,1.9554611290154689,0.2,9
arm,XOR-CIPHER,clang,Os,xor_arm_clang_Os.elf,perm,00010768,XOR-CIPHER,3,4,3,1,1,0.25,5.0,0,4,1,3,1,0,15,1.1416035196730874,0.0829042948858617,True,110,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,10,7,12,0.05042016806722689,4.764735178725505,1.801272087651225,0.2,14
arm,XOR-CIPHER,clang,Os,xor_arm_clang_Os.elf,diff,000107a4,XOR-CIPHER,3,4,3,1,1,0.25,6.333333333333333,1,4,1,3,1,0,19,1.170124843888691,0.10203097992288261,True,160,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,16,11,18,0.08108108108108109,4.72360552091774,2.001271493620283,0.15789473684210525,18
arm,XOR-CIPHER,clang,Os,xor_arm_clang_Os.elf,xor_decrypt_block,000107f0,XOR-CIPHER,14,23,11,7,6,0.30434782608695654,4.5,0,5,6,17,7,0,63,0.8315810227000233,0.0529023154511839,True,444,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,64,28,25,53,0.07349665924276169,5.12691096869133,1.9048457237696321,0.1746031746031746,44
arm,XOR-CIPHER,clang,Os,xor_arm_clang_Os.elf,xor_stream,000108f0,XOR-CIPHER,7,11,6,2,2,0.18181818181818182,6.285714285714286,1,5,4,7,2,0,44,0.8131584413181886,0.06819626335019142,True,286,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,72,20,17,44,0.08517350157728706,5.110956882625029,2.022409423747313,0.13636363636363635,33
arm,Non-Crypto,clang,Os,xor_arm_clang_Os.elf,main,000109a0,Non-Crypto,11,40,31,25,25,0.625,11.818181818181818,1,20,5,35,25,0,130,1.3583454387415212,0.06143524573616206,True,628,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,19,0,344,44,37,83,0.06582633053221289,5.46166031664366,2.0870035893409686,0.23846153846153847,46
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,_init,000104fc,Non-Crypto,1,1,2,0,0,0.0,3.0,1,2,0,1,0,0,3,1.6229810522232802,0.1,True,6,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,0,2,0,6,0.2,3.2516291673878226,2.770950594454668,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,__libc_start_main,0001051c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,__cxa_finalize,00010528,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.2516291673878226,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,printf,00010534,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,free,00010540,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,memcpy,0001054c,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,__stack_chk_fail,00010558,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,puts,00010564,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,malloc,00010570,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,strlen,00010588,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,putchar,00010594,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,abort,000105a0,Non-Crypto,1,1,2,0,0,0.0,3.0,0,2,0,1,0,0,3,2.008400331268409,0.14285714285714285,True,16,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,3,1,2,0.047619047619047616,3.418295834054489,1.9110928353580845,0.6666666666666666,2
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,_start,000105b0,Non-Crypto,1,2,3,2,2,1.0,15.0,1,3,0,2,2,0,15,1.310080848079985,0.041666666666666664,True,30,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,0,2,0,6,0.10416666666666667,4.644106550888952,1.694761074777003,0.2,14
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,call_weak_fn,000105e4,Non-Crypto,3,3,2,1,1,0.3333333333333333,3.3333333333333335,0,4,0,3,1,0,10,1.1460100652477594,0.07619047619047618,True,48,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,0,6,2,6,0.07017543859649122,4.665311532225102,2.2086202408849465,0.2,7
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,deregister_tm_clones,00010608,Non-Crypto,4,5,3,0,0,0.0,3.25,1,5,2,3,0,0,13,1.4717346409685779,0.16666666666666666,True,20,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,8,0.02702702702702703,4.209867121904035,1.9151249782571338,0.23076923076923078,9
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,register_tm_clones,00010634,Non-Crypto,4,5,3,0,0,0.0,4.0,1,5,2,3,0,0,16,1.2973197446672957,0.20295698924731181,True,86,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,13,3,12,0.012658227848101266,4.6534955617749425,2.1108761976284236,0.1875,13
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,__do_global_dtors_aux,00010668,Non-Crypto,5,8,5,2,2,0.25,4.0,2,7,2,6,2,0,20,1.439674317334433,0.06583333333333333,True,40,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,0,4,0,16,0.13333333333333333,4.680689288944334,2.439399604878179,0.25,17
arm,Non-Crypto,gcc,O0,xor_arm_gcc_O0.elf,rol,000106b0,Non-Crypto,1,0,1,0,0,0.0,23.0,1,1,0,0,0,0,23,1.0585931302473244,0.12359550561797752,True,68,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,16,11,2,14,0.0898876404494382,5.097299076157416,2.2106429527619667,0.043478260869565216,21
arm,XOR-CIPHER,gcc,O0,xor_arm_gcc_O0.elf,xor_init,000106e6,XOR-CIPHER,7,10,5,4,4,0.4,13.285714285714286,1,5,2,8,4,0,93,1.107940418892158,0.030744626075365378,True,268,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,32,26,9,65,0.09863013698630137,5.883462175164612,2.198105881898798,0.053763440860215055,65
arm,XOR-CIPHER,gcc,O0,xor_arm_gcc_O0.elf,sub,000107b4,XOR-CIPHER,4,4,2,1,1,0.25,7.75,1,3,1,3,1,0,31,1.2027593352810708,0.027777777777777776,True,44,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,1,0,20,2,0,23,0.16279069767441862,5.011184179450872,2.3540608165297394,0.06451612903225806,26
arm,XOR-CIPHER,gcc,O0,xor_arm_gcc_O0.elf,perm,000107f8,XOR-CIPHER,6,7,3,2,2,0.2857142857142857,10.166666666666666,1,6,2,5,2,0,61,1.2521498381051952,0.06207977207977208,True,148,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,44,9,3,51,0.14732142857142858,5.706840647185207,2.3682205480069474,0.04918032786885246,48
arm,XOR-CIPHER,gcc,O0,xor_arm_gcc_O0.elf,diff,0001088c,XOR-CIPHER,4,5,3,2,2,0.4,16.25,1,4,1,4,2,0,65,1.1490602047631246,0.03948704926358558,True,182,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,0,0,28,12,4,41,0.10638297872340426,5.417875321274833,2.1306268766496257,0.046153846153846156,45
arm,XOR-CIPHER,gcc,O0,xor_arm_gcc_O0.elf,xor_encrypt_block,00010918,XOR-CIPHER,11,17,8,6,6,0.35294117647058826,8.272727272727273,1,9,4,13,6,0,91,1.2325455778229502,0.04578202285519359,True,192,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,60,11,4,77,0.15476190476190477,5.9213897936770525,2.4488631907245915,0.08791208791208792,56
arm,XOR-CIPHER,gcc,O0,xor_arm_gcc_O0.elf,xor_decrypt_block,000109f4,XOR-CIPHER,23,31,10,8,8,0.25806451612903225,6.869565217391305,1,7,8,23,8,0,158,1.0471317511146565,0.020390948003829627,True,386,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,3,0,92,14,6,135,0.14333333333333334,6.0425493505533785,2.340498682550153,0.06329113924050633,79
arm,XOR-CIPHER,gcc,O0,xor_arm_gcc_O0.elf,xor_stream,00010b64,XOR-CIPHER,12,18,8,6,6,0.3333333333333333,8.25,1,8,4,14,6,0,99,1.124457523121331,0.037386687386687385,True,204,0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,2,0,104,11,4,75,0.13055555555555556,5.87118104832826,2.346840440380516,0.08080808080808081,60
